BTC-USD,ETH-USD,XRP-USD,SOL-USD,BNB-USD
10915.685546875,350.7661437988281,0.2514539957046509,2.365220069885254,27.705310821533203
11064.4580078125,365.5904846191406,0.25349101424217224,2.5398590564727783,28.445030212402344
11296.361328125,370.96759033203125,0.25429001450538635,2.406090021133423,28.31248664855957
11384.181640625,375.1420593261719,0.25571900606155396,2.4265780448913574,28.555580139160156
11555.36328125,387.73126220703125,0.2564460039138794,2.5870718955993652,30.71468162536621
11425.8994140625,381.1907653808594,0.2563230097293854,2.404910087585449,30.706745147705078
11429.5068359375,379.4840393066406,0.2494480013847351,2.3146350383758545,30.912118911743164
11495.349609375,377.44183349609375,0.24593999981880188,2.2664361000061035,31.29586410522461
11322.123046875,366.22900390625,0.24044300615787506,2.149385929107666,29.99489974975586
11358.1015625,368.8559265136719,0.24093100428581238,2.201843023300171,30.24823570251465
11483.359375,378.21368408203125,0.24222500622272491,2.2142670154571533,30.659523010253906
11742.037109375,379.93560791015625,0.24596400558948517,2.058079957962036,29.925067901611328
11916.3349609375,369.13690185546875,0.24357299506664276,1.8886719942092896,28.803443908691406
12823.689453125,392.1899719238281,0.2516149878501892,1.8903779983520508,29.772354125976562
12965.8916015625,413.7729797363281,0.25680699944496155,1.9556529521942139,30.658191680908203
12931.5390625,409.7666931152344,0.2548789978027344,1.960034966468811,30.633960723876953
13108.0625,412.4576110839844,0.2564310133457184,1.9118280410766602,30.588821411132812
13031.173828125,406.2177734375,0.25321298837661743,1.7874590158462524,30.107540130615234
13075.248046875,393.8883056640625,0.2486879974603653,1.6854660511016846,31.154560089111328
13654.21875,403.9970397949219,0.2528989911079407,1.7102320194244385,31.638721466064453
13271.28515625,388.6507568359375,0.24586500227451324,1.4900530576705933,30.363506317138672
13437.8828125,386.7301025390625,0.24229499697685242,1.4289360046386719,29.842477798461914
13546.5224609375,382.8199768066406,0.23918400704860687,1.4413360357284546,28.508411407470703
13780.9951171875,386.59033203125,0.23974399268627167,1.5406999588012695,28.431215286254883
13737.109375,396.3581848144531,0.23979699611663818,1.5998400449752808,28.461565017700195
13550.4892578125,383.15673828125,0.23542100191116333,1.474071979522705,27.883930206298828
13950.30078125,387.6021728515625,0.23950999975204468,1.4122339487075806,26.8570499420166
14133.70703125,402.1419982910156,0.2377929985523224,1.3922549486160278,26.931514739990234
15579.8486328125,414.0673522949219,0.2457759976387024,1.4052180051803589,27.675859451293945
15565.880859375,454.71929931640625,0.25844499468803406,1.9137400388717651,29.01799964904785
14833.75390625,435.713134765625,0.24958199262619019,2.031964063644409,27.738094329833984
15479.5673828125,453.5547790527344,0.2539390027523041,2.1565980911254883,28.305116653442383
15332.3154296875,444.1630554199219,0.25074800848960876,2.0286519527435303,28.018020629882812
15290.90234375,449.67962646484375,0.25391098856925964,2.2479870319366455,28.193342208862305
15701.33984375,462.9605407714844,0.2562589943408966,2.0021250247955322,27.956178665161133
16276.34375,461.0052795410156,0.25490298867225647,1.8991379737854004,27.61480712890625
16317.80859375,474.6264343261719,0.265190988779068,2.020792007446289,28.182172775268555
16068.138671875,460.14984130859375,0.268341988325119,1.9170160293579102,27.936201095581055
15955.587890625,447.55908203125,0.2696419954299927,2.04323410987854,27.621030807495117
16716.111328125,459.9403076171875,0.2855199873447418,2.255354881286621,28.064109802246094
17645.40625,480.3600769042969,0.30240800976753235,2.202181100845337,28.530580520629883
17804.005859375,479.48406982421875,0.29422199726104736,2.1150290966033936,28.076162338256836
17817.08984375,471.63043212890625,0.30376601219177246,2.0767691135406494,28.094104766845703
18621.314453125,509.74456787109375,0.32806798815727234,2.0953919887542725,28.891996383666992
18642.232421875,549.4866333007812,0.4583440124988556,2.382205009460449,30.39129066467285
18370.001953125,558.068115234375,0.44369998574256897,2.1448450088500977,29.925071716308594
18364.12109375,608.4540405273438,0.6139799952507019,2.276376962661743,30.965368270874023
19107.46484375,603.8977661132812,0.6921030282974243,2.2679669857025146,33.80315017700195
18732.12109375,570.6866455078125,0.6354830265045166,2.270034074783325,31.342960357666016
17150.623046875,518.8011474609375,0.5330190062522888,1.9030369520187378,28.20491600036621
17108.40234375,517.4937133789062,0.5592679977416992,1.8579490184783936,28.475187301635742
17717.4140625,538.2297973632812,0.6256219744682312,1.8889349699020386,29.143911361694336
18177.484375,575.758056640625,0.6062459945678711,1.915155053138733,30.117603302001953
19625.8359375,614.842529296875,0.6643369793891907,1.9668910503387451,31.392786026000977
18802.998046875,587.3241577148438,0.6129230260848999,1.976307988166809,30.10830307006836
19201.091796875,598.3523559570312,0.6298930048942566,2.115401029586792,30.297361373901367
19445.3984375,616.708740234375,0.6314830183982849,2.1003708839416504,30.704429626464844
18699.765625,569.3541870117188,0.5572620034217834,1.8559529781341553,29.072208404541016
19154.23046875,596.595458984375,0.5844209790229797,1.9787739515304565,29.729488372802734
19345.12109375,601.9089965820312,0.6198509931564331,1.8542490005493164,29.540803909301758
19191.630859375,591.8433837890625,0.6089339852333069,1.8311729431152344,29.378135681152344
18321.14453125,554.8277587890625,0.5588359832763672,1.6653519868850708,27.636306762695312
18553.916015625,573.4791259765625,0.5835899710655212,1.6623040437698364,28.129304885864258
18264.9921875,559.6785278320312,0.572953999042511,1.5741510391235352,27.696189880371094
18058.904296875,545.79736328125,0.5464829802513123,1.4445849657058716,27.361003875732422
18803.65625,568.5673217773438,0.506401002407074,1.4909119606018066,28.164451599121094
19142.3828125,589.6632080078125,0.51146399974823,1.5654560327529907,29.10169219970703
19246.64453125,586.0111694335938,0.49771198630332947,1.5916459560394287,30.029577255249023
19417.076171875,589.3555908203125,0.46970999240875244,1.7606710195541382,29.547283172607422
21310.59765625,636.1818237304688,0.5686280131340027,1.7835979461669922,30.49019432067871
22805.162109375,642.8689575195312,0.5766770243644714,1.6786340475082397,30.184133529663086
23137.9609375,654.8119506835938,0.5842800140380859,1.698799967765808,30.9383602142334
23869.83203125,659.2979125976562,0.5791630148887634,1.6686509847640991,33.296356201171875
23477.294921875,638.2908325195312,0.5560579895973206,1.5635759830474854,34.16029739379883
22803.08203125,609.81787109375,0.5169439911842346,1.5419150590896606,32.269527435302734
23783.029296875,634.8541870117188,0.4484480023384094,1.4902859926223755,33.482948303222656
23241.345703125,583.714599609375,0.25860199332237244,1.2056920528411865,31.097898483276367
23735.94921875,611.607177734375,0.33781901001930237,1.3624080419540405,32.50059127807617
24664.791015625,626.4107055664062,0.3180910050868988,1.445402979850769,33.164974212646484
26437.037109375,635.8358154296875,0.29471299052238464,1.3242379426956177,33.47713851928711
26272.294921875,682.642333984375,0.28303900361061096,1.3030420541763306,33.51184844970703
27084.80859375,730.3973388671875,0.2479580044746399,1.515684962272644,35.84455871582031
27362.4375,731.5201416015625,0.22096200287342072,1.6743450164794922,38.95283126831055
28840.953125,751.6189575195312,0.21182799339294434,1.5354570150375366,38.13629913330078
